Time,LeftRate,RightRate,EstX,EstY,EstTheta,GoalX,GoalY,GoalTheta,LeftVolt,RightVolt,LeftVelRef,RightVelRef,EstLeftVel,EstRightVel
6.587,0.000927991,0.0114016,4.74109,0.238943,1.02707,4.61979,0.332121,0.947146,0.270649,0.0900462,0.0230335,0.0170531,0.00348628,0.0116019
6.593,0.000927991,0.0114016,4.74111,0.238976,1.02669,4.61984,0.332192,0.947149,0.25542,0.0913415,0.0229839,0.0170765,0.00341813,0.0116214
6.598,0.000927991,0.0114016,4.74113,0.239008,1.0268,4.61989,0.332263,0.947153,0.266468,0.0906309,0.0230087,0.0170801,0.00346302,0.0116107
6.603,0.000927991,0.0114016,4.74115,0.239041,1.02724,4.61994,0.332334,0.947156,0.27426,0.0901158,0.0230836,0.0170707,0.00353002,0.0115937
6.608,0.000927991,0.0114016,4.74117,0.239073,1.02686,4.61999,0.332405,0.947159,0.255598,0.091592,0.0230323,0.0170943,0.00343557,0.0116197
6.613,0.000927991,0.0114016,4.74119,0.239106,1.027,4.62004,0.332476,0.947162,0.267669,0.0908153,0.0230614,0.0170969,0.00347701,0.0116097
6.618,0.000927991,0.0114016,4.74121,0.239139,1.02747,4.62009,0.332547,0.947165,0.27565,0.0902931,0.0231415,0.0170862,0.00354392,0.0115928
6.623,0.000927991,0.0114016,4.74123,0.239171,1.02704,4.62014,0.332618,0.947168,0.255182,0.0918539,0.0230832,0.0171115,0.00343789,0.0116215
6.628,0.000927991,0.0114016,4.74125,0.239204,1.02728,4.62019,0.332689,0.947172,0.270756,0.0908484,0.0231285,0.01711,0.0034974,0.0116068
6.633,0.000927991,0.0114016,4.74127,0.239236,1.02747,4.62025,0.33276,0.947175,0.269789,0.0909904,0.0231655,0.0171106,0.00351372,0.0116033
6.638,0.000927991,0.0114016,4.74129,0.239269,1.02701,4.6203,0.332831,0.947178,0.254783,0.0921499,0.0231019,0.0171372,0.00342353,0.0116278
6.643,0.000927991,0.0114016,4.74131,0.239302,1.02729,4.62035,0.332902,0.947181,0.271779,0.0911005,0.0231519,0.0171345,0.0034981,0.0116095
6.648,0.000927991,0.0114016,4.74133,0.239334,1.0274,4.6204,0.332973,0.947184,0.268321,0.0914186,0.0231774,0.0171382,0.00350416,0.0116089
6.653,0.000927991,0.0114016,4.74135,0.239367,1.02699,4.62045,0.333044,0.947188,0.256142,0.0923544,0.0231215,0.0171626,0.00342825,0.0116296
6.658,0.000927991,0.0114016,4.74137,0.2394,1.02726,4.6205,0.333115,0.947191,0.271918,0.0914274,0.023171,0.0171602,0.00350038,0.0116121
6.663,0.000927991,0.0114016,4.74139,0.239432,1.02725,4.62055,0.333186,0.947194,0.265596,0.0919342,0.0231772,0.0171688,0.00348715,0.0116165
6.668,0.000927991,0.0114016,4.74141,0.239465,1.02683,4.6206,0.333257,0.947197,0.255883,0.0926932,0.0231192,0.0171935,0.00341973,0.0116349
6.673,0.000927991,0.0114016,4.74143,0.239497,1.02725,4.62065,0.333328,0.9472,0.275654,0.0915474,0.023193,0.0171851,0.00352063,0.0116103
6.678,0.000927991,0.0114016,4.74145,0.23953,1.02696,4.62071,0.333399,0.947203,0.259073,0.0926922,0.0231554,0.0172046,0.00345264,0.0116286
6.683,0.000927991,0.0114016,4.74147,0.239563,1.0267,4.62076,0.33347,0.947207,0.259617,0.0927994,0.0231226,0.0172229,0.00343012,0.0116356
6.688,0.000927991,0.0114016,4.74149,0.239595,1.02719,4.62081,0.333541,0.94721,0.277198,0.0918275,0.0232064,0.0172121,0.003534,0.0116104
6.694,0.000927991,0.0114016,4.74151,0.239628,1.02687,4.62086,0.333612,0.947213,0.258495,0.0930476,0.0231644,0.0172326,0.00345363,0.0116316
6.699,0.000927991,0.0114016,4.74153,0.23966,1.02676,4.62091,0.333683,0.947216,0.263153,0.0928977,0.0231539,0.0172453,0.00345275,0.011633
6.704,0.000927991,0.0114016,4.74155,0.239693,1.02725,4.62096,0.333754,0.947219,0.277575,0.0921355,0.0232383,0.0172344,0.00354461,0.0116109
6.709,0.000927991,0.0114016,4.74157,0.239726,1.0269,4.62101,0.333825,0.947223,0.258087,0.0933504,0.0231913,0.0172561,0.0034547,0.0116343
6.714,0.000927991,0.0114016,4.74159,0.239758,1.02696,4.62106,0.333896,0.947226,0.267641,0.0929182,0.0232079,0.017262,0.00348153,0.0116286
6.719,0.000927991,0.0114016,4.74161,0.239791,1.02738,4.62111,0.333967,0.947229,0.27644,0.0924914,0.0232813,0.0172541,0.00354793,0.0116129
6.724,0.000927991,0.0114016,4.74162,0.239824,1.02693,4.62117,0.334038,0.947232,0.256178,0.0937124,0.0232186,0.0172795,0.00344344,0.0116397
6.729,0.000927991,0.0114016,4.74164,0.239856,1.02711,4.62122,0.334109,0.947235,0.27101,0.0930151,0.0232547,0.0172807,0.00349845,0.0116271
6.734,0.000927991,0.0114016,4.74166,0.239889,1.02731,4.62127,0.33418,0.947238,0.271775,0.0930534,0.0232943,0.0172811,0.00352415,0.0116216
6.739,0.000927991,0.0114016,4.74168,0.239922,1.02686,4.62132,0.334251,0.947242,0.256347,0.0939878,0.023231,0.0173064,0.00343514,0.0116445
6.744,0.000927991,0.0114016,4.7417,0.239954,1.02704,4.62137,0.334322,0.947245,0.271011,0.0933477,0.0232659,0.017308,0.00349489,0.011631
6.749,0.000927991,0.0114016,4.74172,0.239987,1.02717,4.62142,0.334393,0.947248,0.270138,0.0934834,0.0232939,0.0173113,0.00351191,0.0116279
6.754,0.000927991,0.0114016,4.74174,0.24002,1.02672,4.62147,0.334464,0.947251,0.256578,0.0942925,0.0232318,0.0173362,0.00343157,0.0116485
6.759,0.000927991,0.0114016,4.74176,0.240052,1.027,4.62152,0.334535,0.947254,0.273635,0.0935653,0.0232836,0.0173338,0.00350987,0.0116307
6.764,0.000927991,0.0114016,4.74178,0.240085,1.02702,4.62157,0.334606,0.947258,0.267554,0.0939517,0.0232937,0.0173413,0.00350067,0.0116339
6.769,0.000927991,0.0114016,4.7418,0.240118,1.0266,4.62162,0.334677,0.947261,0.257143,0.0945796,0.0232351,0.0173652,0.00343052,0.0116519
6.774,0.000927991,0.0114016,4.74182,0.24015,1.02695,4.62168,0.334748,0.947264,0.275308,0.0938394,0.0232974,0.0173604,0.00351973,0.0116317
6.779,0.000927991,0.0114016,4.74184,0.240183,1.02676,4.62173,0.334819,0.947267,0.262712,0.0945231,0.0232752,0.0173756,0.00347308,0.0116439
6.784,0.000927991,0.0114016,4.74186,0.240216,1.02643,4.62178,0.33489,0.94727,0.259226,0.0948197,0.0232309,0.0173959,0.00343292,0.0116546
6.79,0.000927991,0.0114016,4.74188,0.240248,1.02684,4.62183,0.334961,0.947273,0.276835,0.0941455,0.0233035,0.0173888,0.00352992,0.0116328
6.795,0.000927991,0.0114016,4.7419,0.240281,1.02669,4.62188,0.335032,0.947277,0.263797,0.0948023,0.0232881,0.0174023,0.00348348,0.0116447
6.801,0.000927991,0.0114016,4.74192,0.240314,1.02651,4.62193,0.335103,0.94728,0.262842,0.0949601,0.0232666,0.0174172,0.00345959,0.0116514
6.805,0.000927991,0.0114016,4.74194,0.240346,1.02705,4.62198,0.335174,0.947283,0.280225,0.0943019,0.023359,0.0174056,0.00356132,0.0116284
6.81,0.000927991,0.0114016,4.74196,0.240379,1.02677,4.62203,0.335245,0.947286,0.26102,0.0951747,0.023322,0.017424,0.00347738,0.0116488
6.815,0.000927991,0.0114016,4.74198,0.240412,1.02667,4.62208,0.335316,0.947289,0.265396,0.0951107,0.0233142,0.0174357,0.00347325,0.0116508
6.82,0.000927991,0.0114016,4.742,0.240445,1.02712,4.62214,0.335387,0.947293,0.278642,0.0946584,0.0233929,0.0174275,0.00355605,0.0116323
6.825,0.000927991,0.0114016,4.74202,0.240477,1.02674,4.62219,0.335458,0.947296,0.259232,0.0955111,0.0233414,0.0174491,0.00346364,0.0116547
6.83,0.000927991,0.0114016,4.74204,0.24051,1.0268,4.62224,0.335529,0.947299,0.269497,0.0952312,0.0233583,0.0174552,0.00349383,0.0116487
6.835,0.000927991,0.0114016,4.74206,0.240543,1.02711,4.62229,0.3356,0.947302,0.275606,0.095079,0.0234143,0.0174523,0.00354415,0.011638
6.84,0.000927991,0.0114016,4.74208,0.240576,1.02667,4.62234,0.335671,0.947305,0.25803,0.095834,0.023353,0.017476,0.00345112,0.0116603
6.845,0.000927991,0.0114016,4.7421,0.240608,1.02685,4.62239,0.335742,0.947308,0.272556,0.0954275,0.0233885,0.0174778,0.00350819,0.0116483
6.85,0.000927991,0.0114016,4.74212,0.240641,1.0271,4.62244,0.335813,0.947312,0.27459,0.0954295,0.0234358,0.017477,0.00354275,0.0116413
6.855,0.000927991,0.0114016,4.74214,0.240674,1.02661,4.62249,0.335884,0.947315,0.256848,0.0961552,0.0233652,0.0175027,0.00344272,0.0116651
6.861,0.000927991,0.0114016,4.74216,0.240706,1.02683,4.62254,0.335955,0.947318,0.273879,0.0957032,0.023408,0.0175029,0.00351303,0.0116502
6.865,0.000927991,0.0114016,4.74218,0.240739,1.02691,4.6226,0.336026,0.947321,0.270623,0.0958989,0.0234282,0.0175082,0.0035189,0.0116499
6.87,0.000927991,0.0114016,4.7422,0.240772,1.02654,4.62265,0.336097,0.947324,0.25991,0.0963612,0.0233774,0.0175293,0.00345278,0.0116659
6.875,0.000927991,0.0114016,4.74222,0.240805,1.02689,4.6227,0.336168,0.947328,0.277022,0.0959314,0.0234398,0.0175253,0.00353646,0.0116481
6.88,0.000927991,0.0114016,4.74224,0.240837,1.02686,4.62275,0.336239,0.947331,0.26833,0.0962762,0.0234432,0.0175343,0.00351283,0.0116543
6.885,0.000927991,0.0114016,4.74226,0.24087,1.02652,4.6228,0.33631,0.947334,0.260686,0.096623,0.0233961,0.0175544,0.00345506,0.0116682
6.89,0.000927991,0.0114016,4.74228,0.240903,1.02693,4.62285,0.336381,0.947337,0.279038,0.0961909,0.0234702,0.017548,0.00354977,0.0116482
6.896,0.000927991,0.0114016,4.7423,0.240936,1.02683,4.6229,0.336452,0.94734,0.266779,0.0966143,0.0234614,0.0175596,0.00350766,0.0116584
6.902,0.000927991,0.0114016,4.74232,0.240969,1.02654,4.62295,0.336523,0.947343,0.262279,0.0968565,0.0234231,0.0175777,0.00346289,0.0116693
6.906,0.000927991,0.0114016,4.74234,0.241001,1.02699,4.623,0.336594,0.947347,0.280024,0.0964758,0.0235016,0.0175704,0.00355863,0.0116492
6.911,0.000927991,0.0114016,4.74236,0.241034,1.02681,4.62305,0.336665,0.94735,0.265177,0.0969407,0.0234801,0.0175848,0.00350049,0.0116628
6.916,0.000927991,0.0114016,4.74238,0.241067,1.0266,4.62311,0.336736,0.947353,0.264396,0.0970788,0.0234538,0.0176002,0.00347329,0.0116698
6.921,0.000927991,0.0114016,4.7424,0.2411,1.02696,4.62316,0.336807,0.947356,0.278502,0.0968288,0.0235203,0.0175957,0.00355251,0.0116535
6.926,0,0.0114016,4.74242,0.241132,1.02663,4.62321,0.336878,0.947359,0.261757,0.0973236,0.0234751,0.017615,0.00347606,0.0116711
6.931,0,0.0114016,4.74244,0.241165,1.0266,4.62326,0.336949,0.947363,0.274973,0.097336,0.0234778,0.0176242,0.00296534,0.0116599
6.936,0,0,4.74246,0.241197,1.02692,4.62331,0.33702,0.947366,0.28578,0.0973239,0.0235367,0.0176216,0.00283961,0.0116421
6.941,0,0,4.74247,0.241228,1.02653,4.62336,0.337091,0.947369,0.27012,0.172295,0.023482,0.0176432,0.00258072,0.00518378
6.946,0,0,4.74248,0.241245,1.02661,4.62341,0.337162,0.947372,0.282703,0.199114,0.0235045,0.0176518,0.00252653,0.0028831
6.951,0,0,4.74249,0.241256,1.02694,4.62346,0.337234,0.947375,0.289874,0.208638,0.0235695,0.0176527,0.00253873,0.00206004
6.956,0,0,4.7425,0.241266,1.02647,4.62351,0.337305,0.947378,0.270838,0.21252,0.0235063,0.0176808,0.00241783,0.0017952
6.961,0,0,4.7425,0.241276,1.02663,4.62357,0.337376,0.947382,0.286215,0.213628,0.0235443,0.017688,0.00246771,0.00168257
6.966,0,0,4.74251,0.241284,1.02692,4.62362,0.337447,0.947385,0.289494,0.214131,0.0236018,0.0176912,0.00250676,0.00163892
6.971,0,0,4.74251,0.241293,1.02649,4.62367,0.337518,0.947388,0.272435,0.214687,0.0235454,0.0177179,0.00241296,0.00164687
6.976,0,0,4.74252,0.241302,1.02672,4.62372,0.337589,0.947391,0.288339,0.214689,0.0235938,0.0177231,0.00247794,0.00163028
6.981,0,0,4.74252,0.241311,1.02684,4.62377,0.33766,0.947394,0.286001,0.214872,0.023625,0.0177318,0.00248762,0.00162804
6.986,0,0,4.74253,0.24132,1.0264,4.62382,0.337731,0.947398,0.272594,0.215196,0.0235674,0.0177585,0.00240605,0.00164575
6.992,0,0,4.74254,0.241329,1.02677,4.62387,0.337802,0.947401,0.292262,0.215164,0.0236391,0.0177591,0.00249955,0.00162803
6.997,0,0,4.74254,0.241338,1.02676,4.62392,0.337873,0.947404,0.283215,0.215377,0.0236493,0.0177721,0.00247758,0.00163382
7.002,0,0,4.74255,0.241347,1.02635,4.62397,0.337944,0.947407,0.273389,0.215623,0.0235946,0.017798,0.00240675,0.00164967
7.007,0,0,4.74255,0.241355,1.02672,4.62403,0.338015,0.94741,0.292649,0.215665,0.0236667,0.0177987,0.00250165,0.00163221
7.012,0,0,4.74256,0.241364,1.02662,4.62408,0.338086,0.947413,0.281265,0.215864,0.0236621,0.0178146,0.00246543,0.00164089
7.017,0,0,4.74256,0.241373,1.02629,4.62413,0.338157,0.947417,0.275631,0.21606,0.0236206,0.0178376,0.00241578,0.00165236
7.022,0,0,4.74257,0.241382,1.02665,4.62418,0.338228,0.94742,0.292766,0.216173,0.0236916,0.0178388,0.0025052,0.00163631
7.027,0,0,4.74257,0.241391,1.0264,4.62423,0.338299,0.947423,0.277959,0.216346,0.0236638,0.017859,0.00244527,0.00164957
7.032,0,0,4.74258,0.2414,1.02623,4.62428,0.33837,0.947426,0.279775,0.21652,0.0236483,0.0178769,0.00243378,0.00165346
7.037,0,0,4.74258,0.241408,1.02666,4.62433,0.338441,0.947429,0.294534,0.216676,0.0237289,0.0178764,0.00252261,0.00163774
7.043,0,0,4.74259,0.241417,1.02638,4.62438,0.338512,0.947433,0.277467,0.216782,0.0236955,0.0178975,0.00244824,0.00165348
7.047,0,0,4.74259,0.241426,1.02639,4.62443,0.338583,0.947436,0.284738,0.216962,0.0237096,0.0179097,0.00246577,0.00165163
7.052,0,0,4.7426,0.241435,1.02671,4.62448,0.338654,0.947439,0.29265,0.217124,0.023774,0.0179125,0.0025223,0.00164221
7.057,0,0,4.74261,0.241444,1.02635,4.62454,0.338725,0.947442,0.275987,0.217183,0.0237275,0.0179359,0.00243826,0.00165955
7.062,0,0,4.74261,0.241453,1.02641,4.62459,0.338796,0.947445,0.286418,0.217416,0.0237496,0.0179466,0.00247205,0.00165473
7.067,0,0,4.74262,0.241462,1.02675,4.62464,0.338867,0.947448,0.293428,0.217595,0.0238159,0.0179492,0.00252903,0.00164542
7.072,0,0,4.74262,0.241471,1.02635,4.62469,0.338938,0.947452,0.275409,0.217587,0.0237626,0.0179737,0.00243667,0.00166403
7.077,0,0,4.74263,0.24148,1.02651,4.62474,0.339009,0.947455,0.289368,0.217884,0.0238008,0.0179815,0.00248954,0.00165577
7.083,0,0,4.74263,0.241489,1.0267,4.62479,0.33908,0.947458,0.290548,0.218026,0.023845,0.0179882,0.00251692,0.00165209
7.087,0,0,4.74264,0.241498,1.0263,4.62484,0.339151,0.947461,0.27566,0.218004,0.0237907,0.0180127,0.00243314,0.00166889
7.093,0,0,4.74264,0.241507,1.02654,4.62489,0.339222,0.947464,0.29182,0.218378,0.0238424,0.0180182,0.00250311,0.00165772
7.098,0,0,4.74265,0.241516,1.02664,4.62494,0.339293,0.947468,0.288612,0.218461,0.0238712,0.0180278,0.00250929,0.00165797
7.103,0,0,4.74265,0.241525,1.02622,4.625,0.339364,0.947471,0.275482,0.218422,0.0238134,0.0180526,0.00242861,0.001674
7.108,0,0,4.74266,0.241534,1.02653,4.62505,0.339435,0.947474,0.293822,0.218889,0.023876,0.0180563,0.00251342,0.00166043
7.113,0,0,4.74266,0.241543,1.02653,4.6251,0.339506,0.947477,0.286592,0.218893,0.0238894,0.0180686,0.0024999,0.00166423
7.118,0,0,4.74267,0.241552,1.02614,4.62515,0.339577,0.94748,0.276616,0.218872,0.0238373,0.0180922,0.00243166,0.00167782
7.123,0,0,4.74268,0.24156,1.0265,4.6252,0.339648,0.947483,0.295437,0.219407,0.0239085,0.0180945,0.00252416,0.00166317
7.128,0,0,4.74268,0.241569,1.02634,4.62525,0.339719,0.947487,0.282512,0.219274,0.0238934,0.0181117,0.0024777,0.00167271
7.133,0,0,4.74269,0.241578,1.02616,4.6253,0.33979,0.94749,0.282036,0.219428,0.0238752,0.0181293,0.00245684,0.00167788
7.138,0,0,4.74269,0.241587,1.02656,4.62535,0.339861,0.947493,0.297059,0.219918,0.0239544,0.0181305,0.00254337,0.00166443
7.143,0,0,4.7427,0.241596,1.02638,4.6254,0.339932,0.947496,0.282394,0.219686,0.0239354,0.0181482,0.00248374,0.00167595
7.148,0,0,4.7427,0.241605,1.02621,4.62545,0.340003,0.947499,0.282852,0.219858,0.0239193,0.0181654,0.00246377,0.00168083
7.153,0,0,4.74271,0.241614,1.02663,4.62551,0.340074,0.947503,0.298095,0.220396,0.0240018,0.0181662,0.00255197,0.00166731
7.158,0,0,4.74271,0.241624,1.02636,4.62556,0.340145,0.947506,0.28063,0.220045,0.023968,0.0181863,0.00247541,0.00168149
7.163,0,0,4.74272,0.241632,1.02628,4.62561,0.340216,0.947509,0.285729,0.220353,0.0239676,0.0182008,0.0024782,0.00168252
7.168,0,0,4.74272,0.241641,1.02671,4.62566,0.340287,0.947512,0.29884,0.220867,0.0240513,0.0182016,0.00256159,0.00167002
7.173,0,0,4.74273,0.241651,1.02638,4.62571,0.340358,0.947515,0.279663,0.220409,0.0240077,0.0182231,0.0024725,0.00168602
7.178,0,0,4.74274,0.24166,1.02644,4.62576,0.340429,0.947518,0.289589,0.22088,0.0240289,0.0182342,0.00250087,0.00168282
7.183,0,0,4.74274,0.241669,1.02673,4.62581,0.3405,0.947522,0.29593,0.221211,0.0240897,0.0182389,0.00255137,0.0016759
7.188,0,0,4.74275,0.241678,1.02634,4.62586,0.340571,0.947525,0.278774,0.220775,0.0240371,0.0182617,0.00246254,0.00169166
7.194,0,0,4.74275,0.241687,1.02646,4.62591,0.340642,0.947528,0.291603,0.221387,0.0240685,0.0182711,0.00250921,0.00168569
7.199,0,0,4.74276,0.241696,1.02665,4.62597,0.340713,0.947531,0.293733,0.221593,0.0241123,0.0182787,0.00254017,0.00168212
7.204,0,0,4.74276,0.241705,1.0262,4.62602,0.340785,0.947534,0.277365,0.221143,0.0240487,0.0183029,0.00244892,0.00169809
7.209,0,0,4.74277,0.241714,1.0264,4.62607,0.340856,0.947538,0.294185,0.221958,0.0240954,0.01831,0.00251967,0.00168856
7.214,0,0,4.74277,0.241723,1.02656,4.62612,0.340927,0.947541,0.293184,0.222044,0.0241338,0.0183185,0.00254011,0.00168674
7.219,0,0,4.74278,0.241732,1.02615,4.62617,0.340998,0.947544,0.27864,0.22161,0.0240767,0.0183415,0.00245639,0.00170123
7.224,0,0,4.74278,0.241741,1.02642,4.62622,0.341069,0.947547,0.296088,0.222496,0.0241334,0.0183472,0.00253389,0.00169082
7.229,0,0,4.74279,0.24175,1.02641,4.62627,0.34114,0.94755,0.289209,0.222333,0.0241438,0.0183599,0.00252001,0.00169433
7.234,0,0,4.7428,0.241759,1.02608,4.62632,0.341211,0.947553,0.281125,0.222141,0.0241013,0.0183804,0.00246382,0.0017044
7.239,0,0,4.7428,0.241768,1.02644,4.62637,0.341282,0.947557,0.298821,0.223085,0.0241738,0.018384,0.00255329,0.00169239
7.244,0,0,4.74281,0.241777,1.02631,4.62642,0.341353,0.94756,0.286277,0.222637,0.0241627,0.0183998,0.00250846,0.00170047
7.249,0,0,4.74281,0.241787,1.02603,4.62648,0.341424,0.947563,0.28264,0.22263,0.0241281,0.018419,0.00246842,0.00170796
7.254,0,0,4.74282,0.241796,1.02643,4.62653,0.341495,0.947566,0.300182,0.22362,0.0242072,0.0184218,0.00256299,0.00169545
7.26,0,0,4.74282,0.241805,1.0263,4.62658,0.341566,0.947569,0.286893,0.223088,0.0241977,0.0184373,0.00251549,0.00170374
7.264,0,0,4.74283,0.241814,1.0262,4.62663,0.341637,0.947573,0.287537,0.223267,0.0241919,0.0184523,0.00250129,0.00170721
7.269,0,0,4.74283,0.241823,1.02656,4.62668,0.341708,0.947576,0.299907,0.224022,0.024265,0.0184561,0.00257324,0.00169806
7.274,0,0,4.74284,0.241832,1.02635,4.62673,0.341779,0.947579,0.285314,0.223386,0.0242412,0.0184736,0.00250903,0.00170856
7.28,0,0,4.74285,0.241841,1.02632,4.62678,0.34185,0.947582,0.290044,0.223786,0.0242477,0.0184868,0.00251407,0.00170923
7.284,0,0,4.74285,0.24185,1.02669,4.62683,0.341921,0.947585,0.300767,0.224481,0.0243223,0.0184906,0.00258298,0.00170068
7.289,0,0,4.74286,0.24186,1.02628,4.62688,0.341992,0.947588,0.280872,0.223525,0.0242659,0.0185125,0.00248446,0.0017159
7.294,0,0,4.74286,0.241869,1.02629,4.62694,0.342063,0.947592,0.291547,0.22429,0.0242795,0.0185247,0.00251362,0.00171335
7.3,0,0,4.74287,0.241878,1.02665,4.62699,0.342134,0.947595,0.300887,0.224946,0.0243523,0.0185289,0.00258299,0.00170504
7.305,0,0,4.74287,0.241887,1.02624,4.62704,0.342205,0.947598,0.281045,0.223933,0.0242946,0.0185507,0.00248505,0.00171993
7.31,0,0,4.74288,0.241896,1.0263,4.62709,0.342276,0.947601,0.293325,0.224824,0.0243173,0.0185617,0.00252444,0.00171607
7.315,0,0,4.74288,0.241905,1.02651,4.62714,0.342347,0.947604,0.29732,0.225195,0.0243646,0.0185695,0.00256423,0.00171205
7.32,0,0,4.74289,0.241915,1.02608,4.62719,0.342418,0.947608,0.280719,0.224332,0.0243035,0.0185915,0.00247537,0.00172551
7.325,0,0,4.7429,0.241924,1.02638,4.62724,0.342489,0.947611,0.299576,0.225665,0.024365,0.0185975,0.00255928,0.00171581
7.33,0,0,4.7429,0.241933,1.02646,4.62729,0.34256,0.947614,0.294513,0.225459,0.0243916,0.018608,0.00255939,0.00171709
7.335,0,0,4.74291,0.241942,1.02599,4.62734,0.342631,0.947617,0.28004,0.224685,0.0243239,0.0186307,0.0024688,0.0017305
7.34,0,0,4.74291,0.241951,1.02628,4.62739,0.342702,0.94762,0.299832,0.226147,0.0243852,0.0186368,0.00255781,0.00172044
7.345,0,0,4.74292,0.241961,1.02634,4.62745,0.342773,0.947623,0.294019,0.225881,0.024407,0.018648,0.00255518,0.00172213
7.35,0,0,4.74292,0.24197,1.02599,4.6275,0.342844,0.947627,0.283199,0.225302,0.0243582,0.018668,0.00248643,0.00173243
7.355,0,0,4.74293,0.241979,1.02635,4.62755,0.342915,0.94763,0.30217,0.22675,0.0244321,0.0186727,0.00257856,0.00172211
7.36,0,0,4.74293,0.241988,1.02632,4.6276,0.342986,0.947633,0.292141,0.226165,0.0244388,0.0186857,0.00255084,0.00172688
7.365,0,0,4.74294,0.241997,1.02607,4.62765,0.343057,0.947636,0.286363,0.225905,0.0244075,0.0187034,0.00250406,0.00173415
7.37,0,0,4.74295,0.242007,1.02647,4.6277,0.343128,0.947639,0.30368,0.227274,0.0244876,0.0187075,0.00259418,0.00172423
7.375,0,0,4.74295,0.242016,1.0263,4.62775,0.343199,0.947643,0.289126,0.226337,0.0244712,0.0187234,0.00253748,0.00173249
7.381,0,0,4.74296,0.242025,1.02617,4.6278,0.34327,0.947646,0.290188,0.226563,0.0244614,0.0187384,0.00252238,0.00173573
7.385,0,0,4.74296,0.242034,1.02658,4.62785,0.343341,0.947649,0.304377,0.227738,0.0245421,0.0187426,0.00260498,0.00172692
7.391,0,0,4.74297,0.242044,1.02626,4.62791,0.343413,0.947652,0.285656,0.226455,0.0244997,0.0187614,0.00251949,0.00173854
7.396,0,0,4.74297,0.242053,1.02623,4.62796,0.343484,0.947655,0.293304,0.227194,0.024507,0.0187744,0.00253449,0.00173818
7.401,0,0,4.74298,0.242062,1.02659,4.62801,0.343555,0.947658,0.3037,0.228116,0.0245801,0.0187797,0.00260483,0.00173108
7.406,0,0,4.74298,0.242071,1.02623,4.62806,0.343626,0.947662,0.285002,0.226786,0.0245306,0.0187992,0.00251489,0.00174302
7.411,0,0,4.74299,0.242081,1.02625,4.62811,0.343697,0.947665,0.294777,0.227719,0.0245447,0.0188113,0.00254141,0.00174139
7.416,0,0,4.743,0.24209,1.02657,4.62816,0.343768,0.947668,0.303202,0.228514,0.0246118,0.0188175,0.00260383,0.00173544
7.421,0,0,4.743,0.242099,1.02621,4.62821,0.343839,0.947671,0.285352,0.227201,0.0245621,0.0188368,0.00251621,0.00174687
7.426,0,0,4.74301,0.242108,1.02634,4.62826,0.34391,0.947674,0.298452,0.228427,0.024597,0.0188466,0.0025643,0.00174281
7.431,0,0,4.74301,0.242118,1.02655,4.62831,0.343981,0.947678,0.300748,0.228731,0.0246451,0.018855,0.00259673,0.00174038
7.436,0,0,4.74302,0.242127,1.02614,4.62836,0.344052,0.947681,0.284325,0.227496,0.024586,0.0188752,0.00250665,0.00175188
7.441,0,0,4.74302,0.242136,1.0264,4.62842,0.344123,0.947684,0.302149,0.229163,0.0246423,0.0188828,0.00258315,0.00174481
7.446,0,0,4.74303,0.242146,1.02647,4.62847,0.344194,0.947687,0.297443,0.228874,0.0246664,0.0188939,0.00258281,0.00174612
7.451,0,0,4.74304,0.242155,1.02607,4.62852,0.344265,0.94769,0.284855,0.227932,0.0246087,0.0189136,0.00250418,0.00175616
7.456,0,0,4.74304,0.242164,1.02639,4.62857,0.344336,0.947693,0.304199,0.229787,0.0246761,0.0189202,0.00259442,0.00174786
7.461,0,0,4.74305,0.242174,1.02649,4.62862,0.344407,0.947697,0.298672,0.229399,0.0247056,0.0189307,0.00259422,0.0017491
7.466,0,0,4.74305,0.242183,1.02614,4.62867,0.344478,0.9477,0.286733,0.228469,0.024657,0.0189493,0.00251974,0.00175838
7.471,0,0,4.74306,0.242192,1.02653,4.62872,0.344549,0.947703,0.306521,0.230398,0.0247358,0.0189549,0.00261428,0.00174972
7.476,0,0,4.74306,0.242202,1.02642,4.62877,0.34462,0.947706,0.293696,0.229336,0.0247296,0.0189691,0.00257036,0.00175554
7.481,0,0,4.74307,0.242211,1.02619,4.62882,0.344691,0.947709,0.290352,0.229176,0.0247015,0.0189855,0.0025327,0.00176083
7.486,0,0,4.74307,0.24222,1.0266,4.62888,0.344762,0.947713,0.307763,0.23093,0.0247849,0.0189907,0.00262641,0.00175249
7.492,0,0,4.74308,0.24223,1.0264,4.62893,0.344833,0.947716,0.291405,0.229502,0.0247607,0.0190067,0.00256027,0.00176047
7.497,0,0,4.74309,0.242239,1.02624,4.62898,0.344904,0.947719,0.292597,0.229769,0.0247442,0.0190219,0.00254235,0.00176369
7.502,0,0,4.74309,0.242248,1.0266,4.62903,0.344975,0.947722,0.306969,0.23128,0.0248194,0.0190281,0.00262462,0.00175677
7.507,0,0,4.7431,0.242258,1.02623,4.62908,0.345046,0.947725,0.287296,0.229502,0.0247665,0.0190467,0.00253359,0.00176715
7.512,0,0,4.7431,0.242267,1.02623,4.62913,0.345117,0.947728,0.297282,0.230644,0.0247785,0.019059,0.00256078,0.001766
7.517,0,0,4.74311,0.242276,1.02659,4.62918,0.345188,0.947732,0.307391,0.231762,0.0248542,0.0190654,0.0026337,0.00176019
